N,g(N)
124502,0
124504,0
124506,0
124508,0
124510,0
124512,0
124514,0
124516,0
124518,0
124520,0
124522,0
124524,0
124526,0
124528,0
124530,0
124532,0
124534,0
124536,0
124538,0
124540,0
124542,0
124544,0
124546,0
124548,0
124550,0
124552,0
124554,0
124556,0
124558,0
124560,0
124562,0
124564,0
124566,0
124568,0
124570,0
124572,0
124574,0
124576,0
124578,0
124580,0
124582,0
124584,0
124586,0
124588,0
124590,0
124592,0
124594,0
124596,0
124598,0
124600,0
124602,0
124604,0
124606,0
124608,0
124610,0
124612,0
124614,0
124616,0
124618,0
124620,0
124622,0
124624,0
124626,0
124628,0
124630,0
124632,0
124634,0
124636,0
124638,0
124640,0
124642,0
124644,0
124646,0
124648,0
124650,0
124652,0
124654,0
124656,0
124658,0
124660,0
124662,0
124664,0
124666,0
124668,0
124670,0
124672,0
124674,0
124676,0
124678,0
124680,0
124682,0
124684,0
124686,0
124688,0
124690,0
124692,0
124694,0
124696,0
124698,0
124700,0
124702,0
124704,0
124706,0
124708,0
124710,0
124712,0
124714,0
124716,0
124718,0
124720,0
124722,0
124724,0
124726,0
124728,0
124730,0
124732,0
124734,0
124736,0
124738,0
124740,0
124742,0
124744,0
124746,0
124748,0
124750,0
124752,0
124754,0
124756,0
124758,0
124760,0
124762,0
124764,0
124766,0
124768,0
124770,0
124772,0
124774,0
124776,0
124778,0
124780,0
124782,0
124784,0
124786,0
124788,0
124790,0
124792,0
124794,0
124796,0
124798,0
124800,0
124802,0
124804,0
124806,0
124808,0
124810,0
124812,0
124814,0
124816,0
124818,0
124820,0
124822,0
124824,0
124826,0
124828,0
124830,0
124832,0
124834,0
124836,0
124838,0
124840,0
124842,0
124844,0
124846,0
124848,0
124850,0
124852,0
124854,0
124856,0
124858,0
124860,0
124862,0
124864,0
124866,0
124868,0
124870,0
124872,0
124874,0
124876,0
124878,0
124880,0
124882,0
124884,0
124886,0
124888,0
124890,0
124892,0
124894,0
124896,0
124898,0
124900,0
124902,0
124904,0
124906,0
124908,0
124910,0
124912,0
124914,0
124916,0
124918,0
124920,0
124922,0
124924,0
124926,0
124928,0
124930,0
124932,0
124934,0
124936,0
124938,0
124940,0
124942,0
124944,0
124946,0
124948,0
124950,0
124952,0
124954,0
124956,0
124958,0
124960,0
124962,0
124964,0
124966,0
124968,0
124970,0
124972,0
124974,0
124976,0
124978,0
124980,0
124982,0
124984,0
124986,0
124988,0
124990,0
124992,0
124994,0
124996,0
124998,0
125000,0
125002,0
125004,0
125006,0
125008,0
125010,0
125012,0
125014,0
125016,0
125018,0
125020,0
125022,0
125024,0
125026,0
125028,0
125030,0
125032,0
125034,0
125036,0
125038,0
125040,0
125042,0
125044,0
125046,0
125048,0
125050,0
125052,0
125054,0
125056,0
125058,0
125060,0
125062,0
125064,0
125066,0
125068,0
125070,0
125072,0
125074,0
125076,0
125078,0
125080,0
125082,0
125084,0
125086,0
125088,0
125090,0
125092,0
125094,0
125096,0
125098,0
125100,0
125102,0
125104,0
125106,0
125108,0
125110,0
125112,0
125114,0
125116,0
125118,0
125120,0
125122,0
125124,0
125126,0
125128,0
125130,0
125132,0
125134,0
125136,0
125138,0
125140,0
125142,0
125144,0
125146,0
125148,0
125150,0
125152,0
125154,0
125156,0
125158,0
125160,0
125162,0
125164,0
125166,0
125168,0
125170,0
125172,0
125174,0
125176,0
125178,0
125180,0
125182,0
125184,0
125186,0
125188,0
125190,0
125192,0
125194,0
125196,0
125198,0
125200,0
125202,0
125204,0
125206,0
125208,0
125210,0
125212,0
125214,0
125216,0
125218,0
125220,0
125222,0
125224,0
125226,0
125228,0
125230,0
125232,0
125234,0
125236,0
125238,0
125240,0
125242,0
125244,0
125246,0
125248,0
125250,0
125252,0
125254,0
125256,0
125258,0
125260,0
125262,0
125264,0
125266,0
125268,0
125270,0
125272,0
125274,0
125276,0
125278,0
125280,0
125282,0
125284,0
125286,0
125288,0
125290,0
125292,0
125294,0
125296,0
125298,0
125300,0
125302,0
125304,0
125306,0
125308,0
125310,0
125312,0
125314,0
125316,0
125318,0
125320,0
125322,0
125324,0
125326,0
125328,0
125330,0
125332,0
125334,0
125336,0
125338,0
125340,0
125342,0
125344,0
125346,0
125348,0
125350,0
125352,0
125354,0
125356,0
125358,0
125360,0
125362,0
125364,0
125366,0
125368,0
125370,0
125372,0
125374,0
125376,0
125378,0
125380,0
125382,0
125384,0
125386,0
125388,0
125390,0
125392,0
125394,0
125396,0
125398,0
125400,0
125402,0
125404,0
125406,0
125408,0
125410,0
125412,0
125414,0
125416,0
125418,0
125420,0
125422,0
125424,0
125426,0
125428,0
125430,0
125432,0
125434,0
125436,0
125438,0
125440,0
125442,0
125444,0
125446,0
125448,0
125450,0
125452,0
125454,0
125456,0
125458,0
125460,0
125462,0
125464,0
125466,0
125468,0
125470,0
125472,0
125474,0
125476,0
125478,0
125480,0
125482,0
125484,0
125486,0
125488,0
125490,0
125492,0
125494,0
125496,0
125498,0
125500,0
125502,0
125504,0
125506,0
125508,0
125510,0
125512,0
125514,0
125516,0
125518,0
125520,0
125522,0
125524,0
125526,0
125528,0
125530,0
125532,0
125534,0
125536,0
125538,0
125540,0
125542,0
125544,0
125546,0
125548,0
125550,0
125552,0
125554,0
125556,0
125558,0
125560,0
125562,0
125564,0
125566,0
125568,0
125570,0
125572,0
125574,0
125576,0
125578,0
125580,0
125582,0
125584,0
125586,0
125588,0
125590,0
125592,0
125594,0
125596,0
125598,0
125600,0
125602,0
125604,0
125606,0
125608,0
125610,0
125612,0
125614,0
125616,0
125618,0
125620,0
125622,0
125624,0
125626,0
125628,0
125630,0
125632,0
125634,0
125636,0
125638,0
125640,0
125642,0
125644,0
125646,0
125648,0
125650,0
125652,0
125654,0
125656,0
125658,0
125660,0
125662,0
125664,0
125666,0
125668,0
125670,0
125672,0
125674,0
125676,0
125678,0
125680,0
125682,0
125684,0
125686,0
125688,0
125690,0
125692,0
125694,0
125696,0
125698,0
125700,0
125702,0
125704,0
125706,0
125708,0
125710,0
125712,0
125714,0
125716,0
125718,0
125720,0
125722,0
125724,0
125726,0
125728,0
125730,0
125732,0
125734,0
125736,0
125738,0
125740,0
125742,0
125744,0
125746,0
125748,0
125750,0
125752,0
125754,0
125756,0
125758,0
125760,0
125762,0
125764,0
125766,0
125768,0
125770,0
125772,0
125774,0
125776,0
125778,0
125780,0
125782,0
125784,0
125786,0
125788,0
125790,0
125792,0
125794,0
125796,0
125798,0
125800,0
125802,0
125804,0
125806,0
125808,0
125810,0
125812,0
125814,0
125816,0
125818,0
125820,0
125822,0
125824,0
125826,0
125828,0
125830,0
125832,0
125834,0
125836,0
125838,0
125840,0
125842,0
125844,0
125846,0
125848,0
125850,0
125852,0
125854,0
125856,0
125858,0
125860,0
125862,0
125864,0
125866,0
125868,0
125870,0
125872,0
125874,0
125876,0
125878,0
125880,0
125882,0
125884,0
125886,0
125888,0
125890,0
125892,0
125894,0
125896,0
125898,0
125900,0
125902,0
125904,0
125906,0
125908,0
125910,0
125912,0
125914,0
125916,0
125918,0
125920,0
125922,0
125924,0
125926,0
125928,0
125930,0
125932,0
125934,0
125936,0
125938,0
125940,0
125942,0
125944,0
125946,0
125948,0
125950,0
125952,0
125954,0
125956,0
125958,0
125960,0
125962,0
125964,0
125966,0
125968,0
125970,0
125972,0
125974,0
125976,0
125978,0
125980,0
125982,0
125984,0
125986,0
125988,0
125990,0
125992,0
125994,0
125996,0
125998,0
126000,0
126002,0
126004,0
126006,0
126008,0
126010,0
126012,0
126014,0
126016,0
126018,0
126020,0
126022,0
126024,0
126026,0
126028,0
126030,0
126032,0
126034,0
126036,0
126038,0
126040,0
126042,0
126044,0
126046,0
126048,0
126050,0
126052,0
126054,0
126056,0
126058,0
126060,0
126062,0
126064,0
126066,0
126068,0
126070,0
126072,0
126074,0
126076,0
126078,0
126080,0
126082,0
126084,0
126086,0
126088,0
126090,0
126092,0
126094,0
126096,0
126098,0
126100,0
126102,0
126104,0
126106,0
126108,0
126110,0
126112,0
126114,0
126116,0
126118,0
126120,0
126122,0
126124,0
126126,0
126128,0
126130,0
126132,0
126134,0
126136,0
126138,0
126140,0
126142,0
126144,0
126146,0
126148,0
126150,0
126152,0
126154,0
126156,0
126158,0
126160,0
126162,0
126164,0
126166,0
126168,0
126170,0
126172,0
126174,0
126176,0
126178,0
126180,0
126182,0
126184,0
126186,0
126188,0
126190,0
126192,0
126194,0
126196,0
126198,0
126200,0
126202,0
126204,0
126206,0
126208,0
126210,0
126212,0
126214,0
126216,0
126218,0
126220,0
126222,0
126224,0
126226,0
126228,0
126230,0
126232,0
126234,0
126236,0
126238,0
126240,0
126242,0
126244,0
126246,0
126248,0
126250,0
126252,0
126254,0
126256,0
126258,0
126260,0
126262,0
126264,0
126266,0
126268,0
126270,0
126272,0
126274,0
126276,0
126278,0
126280,0
126282,0
126284,0
126286,0
126288,0
126290,0
126292,0
126294,0
126296,0
126298,0
126300,0
126302,0
126304,0
126306,0
126308,0
126310,0
126312,0
126314,0
126316,0
126318,0
126320,0
126322,0
126324,0
126326,0
126328,0
126330,0
126332,0
126334,0
126336,0
126338,0
126340,0
126342,0
126344,0
126346,0
126348,0
126350,0
126352,0
126354,0
126356,0
126358,0
126360,0
126362,0
126364,0
126366,0
126368,0
126370,0
126372,0
126374,0
126376,0
126378,0
126380,0
126382,0
126384,0
126386,0
126388,0
126390,0
126392,0
126394,0
126396,0
126398,0
126400,0
126402,0
126404,0
126406,0
126408,0
126410,0
126412,0
126414,0
126416,0
126418,0
126420,0
126422,0
126424,0
126426,0
126428,0
126430,0
126432,0
126434,0
126436,0
126438,0
126440,0
126442,0
126444,0
126446,0
126448,0
126450,0
126452,0
126454,0
126456,0
126458,0
126460,0
126462,0
126464,0
126466,0
126468,0
126470,0
126472,0
126474,0
126476,0
126478,0
126480,0
126482,0
126484,0
126486,0
126488,0
126490,0
126492,0
126494,0
126496,0
126498,0
126500,0
126502,0
126504,0
126506,0
126508,0
126510,0
126512,0
126514,0
126516,0
126518,0
126520,0
126522,0
126524,0
126526,0
126528,0
126530,0
126532,0
126534,0
126536,0
126538,0
126540,0
126542,0
126544,0
126546,0
126548,0
126550,0
126552,0
126554,0
126556,0
126558,0
126560,0
126562,0
126564,0
126566,0
126568,0
126570,0
126572,0
126574,0
126576,0
126578,0
126580,0
126582,0
126584,0
126586,0
126588,0
126590,0
126592,0
126594,0
126596,0
126598,0
126600,0
126602,0
126604,0
126606,0
126608,0
126610,0
126612,0
126614,0
126616,0
126618,0
126620,0
126622,0
126624,0
126626,0
126628,0
126630,0
126632,0
126634,0
126636,0
126638,0
126640,0
126642,0
126644,0
126646,0
126648,0
126650,0
126652,0
126654,0
126656,0
126658,0
126660,0
126662,0
126664,0
126666,0
126668,0
126670,0
126672,0
126674,0
126676,0
126678,0
126680,0
126682,0
126684,0
126686,0
126688,0
126690,0
126692,0
126694,0
126696,0
126698,0
126700,0
126702,0
126704,0
126706,0
126708,0
126710,0
126712,0
126714,0
126716,0
126718,0
126720,0
126722,0
126724,0
126726,0
126728,0
126730,0
126732,0
126734,0
126736,0
126738,0
126740,0
126742,0
126744,0
126746,0
126748,0
126750,0
126752,0
126754,0
126756,0
126758,0
126760,0
126762,0
126764,0
126766,0
126768,0
126770,0
126772,0
126774,0
126776,0
126778,0
126780,0
126782,0
126784,0
126786,0
126788,0
126790,0
126792,0
126794,0
126796,0
126798,0
126800,0
126802,0
126804,0
126806,0
126808,0
126810,0
126812,0
126814,0
126816,0
126818,0
126820,0
126822,0
126824,0
126826,0
126828,0
126830,0
126832,0
126834,0
126836,0
126838,0
126840,0
126842,0
126844,0
126846,0
126848,0
126850,0
126852,0
126854,0
126856,0
126858,0
126860,0
126862,0
126864,0
126866,0
126868,0
126870,0
126872,0
126874,0
126876,0
126878,0
126880,0
126882,0
126884,0
126886,0
126888,0
126890,0
126892,0
126894,0
126896,0
126898,0
126900,0
126902,0
126904,0
126906,0
126908,0
126910,0
126912,0
126914,0
126916,0
126918,0
126920,0
126922,0
126924,0
126926,0
126928,0
126930,0
126932,0
126934,0
126936,0
126938,0
126940,0
126942,0
126944,0
126946,0
126948,0
126950,0
126952,0
126954,0
126956,0
126958,0
126960,0
126962,0
126964,0
126966,0
126968,0
126970,0
126972,0
126974,0
126976,0
126978,0
126980,0
126982,0
126984,0
126986,0
126988,0
126990,0
126992,0
126994,0
126996,0
126998,0
127000,0
127002,0
127004,0
127006,0
127008,0
127010,0
127012,0
127014,0
127016,0
127018,0
127020,0
127022,0
127024,0
127026,0
127028,0
127030,0
127032,0
127034,0
127036,0
127038,0
127040,0
127042,0
127044,0
127046,0
127048,0
127050,0
127052,0
127054,0
127056,0
127058,0
127060,0
127062,0
127064,0
127066,0
127068,0
127070,0
127072,0
127074,0
127076,0
127078,0
127080,0
127082,0
127084,0
127086,0
127088,0
127090,0
127092,0
127094,0
127096,0
127098,0
127100,0
127102,0
127104,0
127106,0
127108,0
127110,0
127112,0
127114,0
127116,0
127118,0
127120,0
127122,0
127124,0
127126,0
127128,0
127130,0
127132,0
127134,0
127136,0
127138,0
127140,0
127142,0
127144,0
127146,0
127148,0
127150,0
127152,0
127154,0
127156,0
127158,0
127160,0
127162,0
127164,0
127166,0
127168,0
127170,0
127172,0
127174,0
127176,0
127178,0
127180,0
127182,0
127184,0
127186,0
127188,0
127190,0
127192,0
127194,0
127196,0
127198,0
127200,0
127202,0
127204,0
127206,0
127208,0
127210,0
127212,0
127214,0
127216,0
127218,0
127220,0
127222,0
127224,0
127226,0
127228,0
127230,0
127232,0
127234,0
127236,0
127238,0
127240,0
127242,0
127244,0
127246,0
127248,0
127250,0
127252,0
127254,0
127256,0
127258,0
127260,0
127262,0
127264,0
127266,0
127268,0
127270,0
127272,0
127274,0
127276,0
127278,0
127280,0
127282,0
127284,0
127286,0
127288,0
127290,0
127292,0
127294,0
127296,0
127298,0
127300,0
127302,0
127304,0
127306,0
127308,0
127310,0
127312,0
127314,0
127316,0
127318,0
127320,0
127322,0
127324,0
127326,0
127328,0
127330,0
127332,0
127334,0
127336,0
127338,0
127340,0
127342,0
127344,0
127346,0
127348,0
127350,0
127352,0
127354,0
127356,0
127358,0
127360,0
127362,0
127364,0
127366,0
127368,0
127370,0
127372,0
127374,0
127376,0
127378,0
127380,0
127382,0
127384,0
127386,0
127388,0
127390,0
127392,0
127394,0
127396,0
127398,0
127400,0
127402,0
127404,0
127406,0
127408,0
127410,0
127412,0
127414,0
127416,0
127418,0
127420,0
127422,0
127424,0
127426,0
127428,0
127430,0
127432,0
127434,0
127436,0
127438,0
127440,0
127442,0
127444,0
127446,0
127448,0
127450,0
127452,0
127454,0
127456,0
127458,0
127460,0
127462,0
127464,0
127466,0
127468,0
127470,0
127472,0
127474,0
127476,0
127478,0
127480,0
127482,0
127484,0
127486,0
127488,0
127490,0
127492,0
127494,0
127496,0
127498,0
127500,0
127502,0
127504,0
127506,0
127508,0
127510,0
127512,0
127514,0
127516,0
127518,0
127520,0
127522,0
127524,0
127526,0
127528,0
127530,0
127532,0
127534,0
127536,0
127538,0
127540,0
127542,0
127544,0
127546,0
127548,0
127550,0
127552,0
127554,0
127556,0
127558,0
127560,0
127562,0
127564,0
127566,0
127568,0
127570,0
127572,0
127574,0
127576,0
127578,0
127580,0
127582,0
127584,0
127586,0
127588,0
127590,0
127592,0
127594,0
127596,0
127598,0
127600,0
127602,0
127604,0
127606,0
127608,0
127610,0
127612,0
127614,0
127616,0
127618,0
127620,0
127622,0
127624,0
127626,0
127628,0
127630,0
127632,0
127634,0
127636,0
127638,0
127640,0
127642,0
127644,0
127646,0
127648,0
127650,0
127652,0
127654,0
127656,0
127658,0
127660,0
127662,0
127664,0
127666,0
127668,0
127670,0
127672,0
127674,0
127676,0
127678,0
127680,0
127682,0
127684,0
127686,0
127688,0
127690,0
127692,0
127694,0
127696,0
127698,0
127700,0
127702,0
127704,0
127706,0
127708,0
127710,0
127712,0
127714,0
127716,0
127718,0
127720,0
127722,0
127724,0
127726,0
127728,0
127730,0
127732,0
127734,0
127736,0
127738,0
127740,0
127742,0
127744,0
127746,0
127748,0
127750,0
127752,0
127754,0
127756,0
127758,0
127760,0
127762,0
127764,0
127766,0
127768,0
127770,0
127772,0
127774,0
127776,0
127778,0
127780,0
127782,0
127784,0
127786,0
127788,0
127790,0
127792,0
127794,0
127796,0
127798,0
127800,0
127802,0
127804,0
127806,0
127808,0
127810,0
127812,0
127814,0
127816,0
127818,0
127820,0
127822,0
127824,0
127826,0
127828,0
127830,0
127832,0
127834,0
127836,0
127838,0
127840,0
127842,0
127844,0
127846,0
127848,0
127850,0
127852,0
127854,0
127856,0
127858,0
127860,0
127862,0
127864,0
127866,0
127868,0
127870,0
127872,0
127874,0
127876,0
127878,0
127880,0
127882,0
127884,0
127886,0
127888,0
127890,0
127892,0
127894,0
127896,0
127898,0
127900,0
127902,0
127904,0
127906,0
127908,0
127910,0
127912,0
127914,0
127916,0
127918,0
127920,0
127922,0
127924,0
127926,0
127928,0
127930,0
127932,0
127934,0
127936,0
127938,0
127940,0
127942,0
127944,0
127946,0
127948,0
127950,0
127952,0
127954,0
127956,0
127958,0
127960,0
127962,0
127964,0
127966,0
127968,0
127970,0
127972,0
127974,0
127976,0
127978,0
127980,0
127982,0
127984,0
127986,0
127988,0
127990,0
127992,0
127994,0
127996,0
127998,0
128000,0
128002,0
128004,0
128006,0
128008,0
128010,0
128012,0
128014,0
128016,0
128018,0
128020,0
128022,0
128024,0
128026,0
128028,0
128030,0
128032,0
128034,0
128036,0
128038,0
128040,0
128042,0
128044,0
128046,0
128048,0
128050,0
128052,0
128054,0
128056,0
128058,0
128060,0
128062,0
128064,0
128066,0
128068,0
128070,0
128072,0
128074,0
128076,0
128078,0
128080,0
128082,0
128084,0
128086,0
128088,0
128090,0
128092,0
128094,0
128096,0
128098,0
128100,0
128102,0
128104,0
128106,0
128108,0
128110,0
128112,0
128114,0
128116,0
128118,0
128120,0
128122,0
128124,0
128126,0
128128,0
128130,0
128132,0
128134,0
128136,0
128138,0
128140,0
128142,0
128144,0
128146,0
128148,0
128150,0
128152,0
128154,0
128156,0
128158,0
128160,0
128162,0
128164,0
128166,0
128168,0
128170,0
128172,0
128174,0
128176,0
128178,0
128180,0
128182,0
128184,0
128186,0
128188,0
128190,0
128192,0
128194,0
128196,0
128198,0
128200,0
128202,0
128204,0
128206,0
128208,0
128210,0
128212,0
128214,0
128216,0
128218,0
128220,0
128222,0
128224,0
128226,0
128228,0
128230,0
128232,0
128234,0
128236,0
128238,0
128240,0
128242,0
128244,0
128246,0
128248,0
128250,0
128252,0
128254,0
128256,0
128258,0
128260,0
128262,0
128264,0
128266,0
128268,0
128270,0
128272,0
128274,0
128276,0
128278,0
128280,0
128282,0
128284,0
128286,0
128288,0
128290,0
128292,0
128294,0
128296,0
128298,0
128300,0
128302,0
128304,0
128306,0
128308,0
128310,0
128312,0
128314,0
128316,0
128318,0
128320,0
128322,0
128324,0
128326,0
128328,0
128330,0
128332,0
128334,0
128336,0
128338,0
128340,0
128342,0
128344,0
128346,0
128348,0
128350,0
128352,0
128354,0
128356,0
128358,0
128360,0
128362,0
128364,0
128366,0
128368,0
128370,0
128372,0
128374,0
128376,0
128378,0
128380,0
128382,0
128384,0
128386,0
128388,0
128390,0
128392,0
128394,0
128396,0
128398,0
128400,0
128402,0
128404,0
128406,0
128408,0
128410,0
128412,0
128414,0
128416,0
128418,0
128420,0
128422,0
128424,0
128426,0
128428,0
128430,0
128432,0
128434,0
128436,0
128438,0
128440,0
128442,0
128444,0
128446,0
128448,0
128450,0
128452,0
128454,0
128456,0
128458,0
128460,0
128462,0
128464,0
128466,0
128468,0
128470,0
128472,0
128474,0
128476,0
128478,0
128480,0
128482,0
128484,0
128486,0
128488,0
128490,0
128492,0
128494,0
128496,0
128498,0
128500,0
128502,0
128504,0
128506,0
128508,0
128510,0
128512,0
128514,0
128516,0
128518,0
128520,0
128522,0
128524,0
128526,0
128528,0
128530,0
128532,0
128534,0
128536,0
128538,0
128540,0
128542,0
128544,0
128546,0
128548,0
128550,0
128552,0
128554,0
128556,0
128558,0
128560,0
128562,0
128564,0
128566,0
128568,0
128570,0
128572,0
128574,0
128576,0
128578,0
128580,0
128582,0
128584,0
128586,0
128588,0
128590,0
128592,0
128594,0
128596,0
128598,0
128600,0
128602,0
128604,0
128606,0
128608,0
128610,0
128612,0
128614,0
128616,0
128618,0
128620,0
128622,0
128624,0
128626,0
128628,0
128630,0
128632,0
128634,0
128636,0
128638,0
128640,0
128642,0
128644,0
128646,0
128648,0
128650,0
128652,0
128654,0
128656,0
128658,0
128660,0
128662,0
128664,0
128666,0
128668,0
128670,0
128672,0
128674,0
128676,0
128678,0
128680,0
128682,0
128684,0
128686,0
128688,0
128690,0
128692,0
128694,0
128696,0
128698,0
128700,0
128702,0
128704,0
128706,0
128708,0
128710,0
128712,0
128714,0
128716,0
128718,0
128720,0
128722,0
128724,0
128726,0
128728,0
128730,0
128732,0
128734,0
128736,0
128738,0
128740,0
128742,0
128744,0
128746,0
128748,0
128750,0
128752,0
128754,0
128756,0
128758,0
128760,0
128762,0
128764,0
128766,0
128768,0
128770,0
128772,0
128774,0
128776,0
128778,0
128780,0
128782,0
128784,0
128786,0
128788,0
128790,0
128792,0
128794,0
128796,0
128798,0
128800,0
128802,0
128804,0
128806,0
128808,0
128810,0
128812,0
128814,0
128816,0
128818,0
128820,0
128822,0
128824,0
128826,0
128828,0
128830,0
128832,0
128834,0
128836,0
128838,0
128840,0
128842,0
128844,0
128846,0
128848,0
128850,0
128852,0
128854,0
128856,0
128858,0
128860,0
128862,0
128864,0
128866,0
128868,0
128870,0
128872,0
128874,0
128876,0
128878,0
128880,0
128882,0
128884,0
128886,0
128888,0
128890,0
128892,0
128894,0
128896,0
128898,0
128900,0
128902,0
128904,0
128906,0
128908,0
128910,0
128912,0
128914,0
128916,0
128918,0
128920,0
128922,0
128924,0
128926,0
128928,0
128930,0
128932,0
128934,0
128936,0
128938,0
128940,0
128942,0
128944,0
128946,0
128948,0
128950,0
128952,0
128954,0
128956,0
128958,0
128960,0
128962,0
128964,0
128966,0
128968,0
128970,0
128972,0
128974,0
128976,0
128978,0
128980,0
128982,0
128984,0
128986,0
128988,0
128990,0
128992,0
128994,0
128996,0
128998,0
129000,0
129002,0
129004,0
129006,0
129008,0
129010,0
129012,0
129014,0
129016,0
129018,0
129020,0
129022,0
129024,0
129026,0
129028,0
129030,0
129032,0
129034,0
129036,0
129038,0
129040,0
129042,0
129044,0
129046,0
129048,0
129050,0
129052,0
129054,0
129056,0
129058,0
129060,0
129062,0
129064,0
129066,0
129068,0
129070,0
129072,0
129074,0
129076,0
129078,0
129080,0
129082,0
129084,0
129086,0
129088,0
129090,0
129092,0
129094,0
129096,0
129098,0
129100,0
129102,0
129104,0
129106,0
129108,0
129110,0
129112,0
129114,0
129116,0
129118,0
129120,0
129122,0
129124,0
129126,0
129128,0
129130,0
129132,0
129134,0
129136,0
129138,0
129140,0
129142,0
129144,0
129146,0
129148,0
129150,0
129152,0
129154,0
129156,0
129158,0
129160,0
129162,0
129164,0
129166,0
129168,0
129170,0
129172,0
129174,0
129176,0
129178,0
129180,0
129182,0
129184,0
129186,0
129188,0
129190,0
129192,0
129194,0
129196,0
129198,0
129200,0
129202,0
129204,0
129206,0
129208,0
129210,0
129212,0
129214,0
129216,0
129218,0
129220,0
129222,0
129224,0
129226,0
129228,0
129230,0
129232,0
129234,0
129236,0
129238,0
129240,0
129242,0
129244,0
129246,0
129248,0
129250,0
129252,0
129254,0
129256,0
129258,0
129260,0
129262,0
129264,0
129266,0
129268,0
129270,0
129272,0
129274,0
129276,0
129278,0
129280,0
129282,0
129284,0
129286,0
129288,0
129290,0
129292,0
129294,0
129296,0
129298,0
129300,0
129302,0
129304,0
129306,0
129308,0
129310,0
129312,0
129314,0
129316,0
129318,0
129320,0
129322,0
129324,0
129326,0
129328,0
129330,0
129332,0
129334,0
129336,0
129338,0
129340,0
129342,0
129344,0
129346,0
129348,0
129350,0
129352,0
129354,0
129356,0
129358,0
129360,0
129362,0
129364,0
129366,0
129368,0
129370,0
129372,0
129374,0
129376,0
129378,0
129380,0
129382,0
129384,0
129386,0
129388,0
129390,0
129392,0
129394,0
129396,0
129398,0
129400,0
129402,0
129404,0
129406,0
129408,0
129410,0
129412,0
129414,0
129416,0
129418,0
129420,0
129422,0
129424,0
129426,0
129428,0
129430,0
129432,0
129434,0
129436,0
129438,0
129440,0
129442,0
129444,0
129446,0
129448,0
129450,0
129452,0
129454,0
129456,0
129458,0
129460,0
129462,0
129464,0
129466,0
129468,0
129470,0
129472,0
129474,0
129476,0
129478,0
129480,0
129482,0
129484,0
129486,0
129488,0
129490,0
129492,0
129494,0
129496,0
129498,0
129500,0
129502,0
129504,0
129506,0
129508,0
129510,0
129512,0
129514,0
129516,0
129518,0
129520,0
129522,0
129524,0
129526,0
129528,0
129530,0
129532,0
129534,0
129536,0
129538,0
129540,0
129542,0
129544,0
129546,0
129548,0
129550,0
129552,0
129554,0
129556,0
129558,0
129560,0
129562,0
129564,0
129566,0
129568,0
129570,0
129572,0
129574,0
129576,0
129578,0
129580,0
129582,0
129584,0
129586,0
129588,0
129590,0
129592,0
129594,0
129596,0
129598,0
129600,0
129602,0
129604,0
129606,0
129608,0
129610,0
129612,0
129614,0
129616,0
129618,0
129620,0
129622,0
129624,0
129626,0
129628,0
129630,0
129632,0
129634,0
129636,0
129638,0
129640,0
129642,0
129644,0
129646,0
129648,0
129650,0
129652,0
129654,0
129656,0
129658,0
129660,0
129662,0
129664,0
129666,0
129668,0
129670,0
129672,0
129674,0
129676,0
129678,0
129680,0
129682,0
129684,0
129686,0
129688,0
129690,0
129692,0
129694,0
129696,0
129698,0
129700,0
129702,0
129704,0
129706,0
129708,0
129710,0
129712,0
129714,0
129716,0
129718,0
129720,0
129722,0
129724,0
129726,0
129728,0
129730,0
129732,0
129734,0
129736,0
129738,0
129740,0
129742,0
129744,0
129746,0
129748,0
129750,0
129752,0
129754,0
129756,0
129758,0
129760,0
129762,0
129764,0
129766,0
129768,0
129770,0
129772,0
129774,0
129776,0
129778,0
129780,0
129782,0
129784,0
129786,0
129788,0
129790,0
129792,0
129794,0
129796,0
129798,0
129800,0
129802,0
129804,0
129806,0
129808,0
129810,0
129812,0
129814,0
129816,0
129818,0
129820,0
129822,0
129824,0
129826,0
129828,0
129830,0
129832,0
129834,0
129836,0
129838,0
129840,0
129842,0
129844,0
129846,0
129848,0
129850,0
129852,0
129854,0
129856,0
129858,0
129860,0
129862,0
129864,0
129866,0
129868,0
129870,0
129872,0
129874,0
129876,0
129878,0
129880,0
129882,0
129884,0
129886,0
129888,0
129890,0
129892,0
129894,0
129896,0
129898,0
129900,0
129902,0
129904,0
129906,0
129908,0
129910,0
129912,0
129914,0
129916,0
129918,0
129920,0
129922,0
129924,0
129926,0
129928,0
129930,0
129932,0
129934,0
129936,0
129938,0
129940,0
129942,0
129944,0
129946,0
129948,0
129950,0
129952,0
129954,0
129956,0
129958,0
129960,0
129962,0
129964,0
129966,0
129968,0
129970,0
129972,0
129974,0
129976,0
129978,0
129980,0
129982,0
129984,0
129986,0
129988,0
129990,0
129992,0
129994,0
129996,0
129998,0
130000,0
130002,0
130004,0
130006,0
130008,0
130010,0
130012,0
130014,0
130016,0
130018,0
130020,0
130022,0
130024,0
130026,0
130028,0
130030,0
130032,0
130034,0
130036,0
130038,0
130040,0
130042,0
130044,0
130046,0
130048,0
130050,0
130052,0
130054,0
130056,0
130058,0
130060,0
130062,0
130064,0
130066,0
130068,0
130070,0
130072,0
130074,0
130076,0
130078,0
130080,0
130082,0
130084,0
130086,0
130088,0
130090,0
130092,0
130094,0
130096,0
